Customer_ID,Age,Income,Customer_Years,Web_Visits,Web_Purchases,Store_Purchases,Catalog_Purchases,Wine_Spending,Fruit_Spending,Meat_Spending,Fish_Spending,Sweet_Spending,Gold_Spending,Children,Teenagers,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Pages_Viewed,Time_On_Website,Discount_Purchases,Complaints,Satisfaction,Loyalty_Points,Email_Opens,Email_Clicks,Mobile_Sessions,Returns,Delivery_Rating,Gender,Education,Marital_Status,Total_Spending,Total_Purchases,Total_Family_Members,Total_Campaign_Acceptance,Digital_Engagement,Average_Spending_Per_Purchase,Customer_Value_Score,Discount_Rate,Cluster,Persona
10700,32,31004.79979988856,11,5,5,6,2,146.3223669313905,46.81187636896495,234.68716179535176,32.21623750120083,12.094612098811874,80.24693922961924,1,2,0,0,0,0,1,9,4.822284040471505,0,0,3.4901796172687973,1223.849212832749,8,3,12,2,3.714760399747383,Male,Graduate,Single,552.3791939253391,13,4,1,37,39.455656708952795,6628.550327104069,0.0,0,VIP High-Value Customers
10701,69,50086.91356640453,3,5,5,7,2,243.5180594214885,57.299781239874605,198.17761256984855,42.91908004106597,38.58287952201378,39.42853677602449,2,2,0,0,0,0,0,6,8.313538540264409,0,2,6.453125829285423,249.9315537222936,8,2,10,0,3.7012708223143456,Female,Postgraduate,Single,619.9259495703159,14,5,0,31,41.32839663802106,2479.7037982812635,0.0,0,VIP High-Value Customers
10702,47,74637.49932335215,13,5,8,6,1,45.11082235353288,44.88139676476897,73.5301852500883,81.10645168439417,52.14957109789954,45.04532151981056,2,2,0,0,0,0,0,10,10.160870015267378,4,0,8.507794295882311,353.24626322712504,9,4,12,1,3.781372624809359,Male,Graduate,Married,341.8237486704944,15,5,0,40,21.3639842919059,4785.532481386922,0.25,1,Loyal Regular Customers
10703,39,68082.19734154084,9,4,2,8,5,72.07645744948087,13.571886824200146,148.62681975562583,52.187962084822544,88.02476740107842,34.57531905452915,3,1,0,0,0,0,0,13,6.325098459995358,2,0,10.0,444.3792869735436,8,8,7,2,5.0,Female,High School,Single,409.06321256973695,15,5,0,40,25.56645078560856,4090.6321256973697,0.125,1,Loyal Regular Customers
10704,47,50450.862787113176,1,10,6,8,6,245.71698526971784,19.94786634327005,100.03560445158118,18.232125694336876,8.943929964542237,44.24897081529805,2,1,0,0,0,0,1,16,8.473220493031395,0,0,7.964439678337534,0.0,8,1,12,1,3.536721717495432,Female,Graduate,Single,437.1254825387462,20,4,1,47,20.815499168511725,874.2509650774924,0.0,1,Loyal Regular Customers
10705,27,90414.42744045703,6,7,6,10,3,68.35251801422139,62.99091740084776,139.8962725272684,63.79044041160237,31.46026708394868,50.32796368740231,1,1,0,0,0,0,0,11,4.448966196936395,2,2,8.402236596706176,1116.389764811057,5,3,9,0,3.7563782612059335,Male,Graduate,Married,416.8183791252909,19,3,0,35,20.840918956264545,2917.7286538770363,0.1,1,Loyal Regular Customers
10706,60,94074.65545040989,6,7,6,5,6,122.28145355529625,149.26732079655284,160.86109306403958,23.04350330880275,16.193815216543538,59.069563323892744,2,2,0,0,0,0,0,17,4.186573898142868,2,0,6.648346249269854,179.20775952991943,7,6,11,3,4.014976074841938,Male,Graduate,Married,530.7167492651278,17,5,0,48,29.484263848062653,3715.017244855894,0.1111111111111111,1,Loyal Regular Customers
10707,58,60470.203767715066,10,9,1,10,2,265.69066406333724,71.25760143999008,167.80697679279822,30.200129265326392,2.7226455589551386,49.21237572002641,0,0,0,0,0,0,0,11,6.647956442174524,3,1,10.0,425.2628913437755,6,4,5,3,3.9524232512858477,Female,Graduate,Single,586.8903928404335,13,1,0,35,41.920742345745246,6455.794321244768,0.21428571428571427,0,VIP High-Value Customers
10708,20,20000.0,5,2,10,3,3,56.82986152101815,100.0041586127713,94.63526417751719,66.67763679155992,33.854288124031825,52.280444630975204,2,0,0,1,0,0,1,12,10.565249920425615,0,1,10.0,597.1927345726153,11,2,7,2,5.0,Female,High School,Divorced,404.28165385787355,16,3,2,34,23.781273756345502,2425.689923147241,0.0,1,Loyal Regular Customers
10709,22,75956.06754629267,12,8,5,8,2,25.87165501491644,8.758276941383764,168.17697835212823,21.36936190293487,47.64322233874675,58.48411917713564,2,2,0,0,1,0,0,13,5.9020263096623875,1,0,8.75702585111759,506.53964522934893,3,1,14,1,4.099497042395469,Female,Postgraduate,Single,330.3036137272457,15,5,1,39,20.643975857952857,4293.946978454194,0.0625,1,Loyal Regular Customers
10710,32,20000.0,15,3,3,5,3,51.87575869103577,74.3836063582589,143.10759984181368,64.84218466071411,26.05639711205565,1.230280507142837,1,0,0,0,0,0,0,9,7.458949974293207,1,0,3.774007560677469,514.6709962222233,11,0,5,1,4.220596902582605,Male,Graduate,Married,361.49582717102095,11,2,0,28,30.124652264251747,5783.933234736335,0.08333333333333333,1,Loyal Regular Customers
10711,47,86570.62999296119,5,2,0,11,5,121.2711571720711,59.05055726766263,282.85627660137925,8.441934938193569,28.504525879702083,28.994057417573305,2,0,0,0,0,0,0,13,5.206296885432952,2,0,7.685536052488844,587.5454710379819,12,4,9,0,3.173327077601968,Male,High School,Married,529.118509276582,16,3,0,40,31.12461819274012,3174.711055659492,0.11764705882352941,1,Loyal Regular Customers
10712,68,79504.52821336138,10,7,7,5,3,104.96157353373995,42.89305169064407,228.4060225804688,18.558102944918502,28.23673125120999,30.698338238089228,3,2,0,0,0,1,0,8,4.781432150214377,0,0,6.541891620805752,158.79183118357543,8,3,11,1,4.086525113438118,Female,Postgraduate,Divorced,453.75382023907054,15,6,1,37,28.35961376494191,4991.292022629776,0.0,1,Loyal Regular Customers
10713,44,91935.82507448437,14,8,4,13,3,97.68357547060428,23.32964738669964,254.24048906704886,17.151546333531176,8.602558726210848,57.893146446715285,0,1,0,1,0,0,0,18,9.350461527272268,3,0,7.508249489737419,489.2512444473434,8,4,7,2,4.098366725684774,Female,Graduate,Married,458.9009634308101,20,2,1,45,21.852426830038578,6883.514451462152,0.14285714285714285,1,Loyal Regular Customers
10714,52,64684.78005061908,13,3,6,10,3,91.80030093625082,48.178713171714705,264.8187265890552,24.574145072265367,27.411879989627998,66.48148061312153,2,0,0,0,0,0,0,13,7.913311281193783,3,0,6.793870124313302,818.537120595499,4,2,9,0,4.554957992535553,Female,Graduate,Single,523.2652463720356,19,3,0,31,26.163262318601777,7325.713449208498,0.15,0,VIP High-Value Customers
10715,57,53495.056190726915,5,7,4,7,5,67.68581062345203,65.27173870502325,83.82514865075632,24.088389182079105,5.238393279847045,19.98842052643856,2,1,0,0,0,0,0,16,3.802205591483337,2,2,8.115049105133316,365.34026429695245,10,1,10,4,4.118847465380108,Male,High School,Single,266.09790096759633,16,4,0,44,15.652817703976254,1596.5874058055779,0.11764705882352941,1,Loyal Regular Customers
10716,25,51898.17959357597,6,7,2,4,4,93.96547734803053,35.66741578236619,222.65431845357884,17.6858177855662,51.19655848097974,88.12968811105749,3,0,0,0,0,0,0,10,3.650781997243235,1,0,6.55650613649723,524.4093240292211,11,5,16,1,3.474147121893507,Male,Graduate,Single,509.299275961579,10,4,0,49,46.299934178325366,3565.094931731053,0.09090909090909091,0,VIP High-Value Customers
10717,63,50167.31692144385,8,8,4,3,3,154.4013411684043,19.029902780690776,81.37918623669272,34.13213610273304,16.575120596083764,64.22272439245864,0,2,0,0,0,0,0,10,11.005029809523315,3,2,7.1177238293172564,613.2646892019097,5,3,9,2,4.634867074133088,Male,Graduate,Married,369.74041127706323,10,3,0,35,33.6127646615512,3327.663701493569,0.2727272727272727,1,Loyal Regular Customers
10718,64,77659.23576614464,2,6,9,5,1,184.4687937624152,89.89813231554082,327.9026702998513,6.656827215336121,77.09003591046036,21.840656783783597,0,2,0,1,0,0,1,14,2.9931434861931043,4,1,6.883294548312873,643.8382935504436,6,5,10,0,3.857856729691393,Male,Graduate,Married,707.8571162873874,15,3,2,41,44.24106976796171,2123.5713488621623,0.25,0,VIP High-Value Customers
10719,51,72820.88681110581,6,6,4,5,4,164.00552035931634,27.891094533685397,220.19760461575171,57.343718178276326,1.771941582270491,31.299476561263095,2,1,0,0,0,0,0,15,11.371215015602495,4,0,8.094931278402795,537.9987368217805,6,1,8,2,4.526888491633886,Female,High School,Divorced,502.5093558305633,13,4,0,36,35.89352541646881,3517.565490813943,0.2857142857142857,0,VIP High-Value Customers
10720,64,62164.06140181584,1,4,5,5,1,92.5242953111745,44.00924586304319,77.7292938488461,13.138356027684015,75.90168909273282,42.978942133559265,1,1,0,0,0,0,0,12,9.92868263161627,3,4,5.277631012738515,571.7689287544323,8,1,10,2,3.673472737244543,Male,Graduate,Married,346.2818222770399,11,3,0,35,28.85681852308666,692.5636445540798,0.25,1,Loyal Regular Customers
10721,66,47000.7364573145,4,7,8,8,7,105.77344599521695,4.634518128957589,171.52765958271507,27.4993021187508,15.225342349899226,81.62418014672535,0,1,1,0,1,0,0,5,6.684666435388294,2,2,4.84226722762806,260.6057983618618,11,1,4,1,3.08803773571584,Female,Postgraduate,Single,406.28444832226495,23,2,2,28,16.928518680094374,2031.4222416113248,0.08333333333333333,1,Loyal Regular Customers
10722,40,107325.82736340491,14,10,2,11,5,198.2181507901833,17.606487861745094,91.02157514391087,43.73899956345777,94.01515671600262,70.94729671917906,0,1,0,0,1,0,0,7,10.166381580877093,1,1,8.732558277955963,164.62174965488072,5,3,8,1,4.7759844656960055,Male,Graduate,Single,515.5476667944788,18,2,1,33,27.1340877260252,7733.215001917182,0.05263157894736842,1,Loyal Regular Customers
10723,35,76422.74305133166,10,8,2,8,4,196.60721973263054,75.47606310406059,116.15028234112017,129.5072531227036,50.31426850203091,21.832697413375556,1,2,0,0,0,0,0,11,7.39403341534846,1,0,6.871703958087382,597.1521005077186,7,3,6,0,4.444863756420606,Female,PhD,Single,589.8877842159213,14,4,0,35,39.32585228106142,6488.765626375134,0.06666666666666667,0,VIP High-Value Customers
10724,40,31241.18544407864,3,8,5,3,7,321.6077978132787,71.52299603412352,188.09778567106957,41.65249997445633,86.57546095985137,91.82715826329607,0,2,0,0,0,0,0,11,9.239799673448976,3,0,8.623360404892376,397.337214407528,8,1,12,1,5.0,Female,High School,Married,801.2836987160756,15,3,0,40,50.080231169754725,3205.1347948643024,0.1875,0,VIP High-Value Customers
10725,30,50707.391713131714,9,7,4,10,4,98.2311259866069,47.82869151431109,107.0560114670973,93.12705227451804,30.65259610439898,48.802591080700985,0,2,0,0,0,0,0,7,2.3775057418073953,0,0,8.752920628186189,573.8205557297417,10,6,5,1,4.351030478639107,Female,High School,Single,425.6980684276333,18,3,0,35,22.405161496191226,4256.980684276333,0.0,1,Loyal Regular Customers
10726,56,59642.99767046553,3,4,8,8,7,49.25684300408174,5.56040681843161,132.58846243951524,51.319128866344364,62.56499317804716,94.61511377832812,1,1,0,0,0,0,0,7,8.437086218612576,1,0,6.528407325323898,494.17702016700656,11,5,8,0,2.720632979755327,Male,Graduate,Single,395.90494808474824,23,3,0,35,16.496039503531176,1583.619792338993,0.041666666666666664,1,Loyal Regular Customers
10727,55,45608.299417811686,15,4,6,11,4,126.82131861392821,19.812486043073868,268.16465409796336,155.24435734125666,36.39002063346006,52.025455047906334,2,2,0,0,0,0,0,8,6.917658936481202,7,0,6.6398026271941255,316.56763701787395,8,4,13,1,3.890546851254691,Female,Graduate,Single,658.4582917775886,21,5,0,37,29.929922353526752,10535.332668441417,0.3181818181818182,0,VIP High-Value Customers
10728,54,66327.863258866,6,6,9,6,3,169.51503181916615,117.99354833135452,140.0869303915187,86.00991527220947,8.321978213761628,19.22269070132511,1,2,1,0,1,0,0,13,6.509667472335827,0,0,6.557564539621189,358.6035174943862,5,4,12,2,4.6088994131836385,Male,Postgraduate,Married,541.1500947293356,18,4,2,40,28.481583933122927,3788.050663105349,0.0,1,Loyal Regular Customers
10729,38,77114.33340605066,1,9,7,7,1,205.88583879447475,36.33361981714229,84.66946647974939,43.08545339546678,14.757120837158315,63.186994384727846,3,0,0,0,1,0,0,9,10.675818101668163,3,0,5.402112804439238,56.57365523304924,10,1,12,1,4.384030648564344,Female,Graduate,Married,447.9184937087194,15,4,1,41,27.99490585679496,895.8369874174388,0.1875,1,Loyal Regular Customers
10730,39,20000.0,12,10,2,6,3,85.77032300341956,63.475224620962095,41.01389551925121,65.4356664924286,90.70725595602957,142.93190319394836,3,0,0,0,0,0,0,10,14.325487093388938,3,1,5.016542775390395,469.6585767160235,5,2,12,0,3.4995600453383204,Male,PhD,Married,489.3342687860394,11,4,0,39,40.77785573216995,6361.345494218512,0.25,0,VIP High-Value Customers
10731,37,58055.321403793496,6,5,8,4,1,139.68051294389912,19.24775408633121,229.46380221019075,33.80302049580182,28.919270617452646,28.867708990173853,2,0,0,0,0,0,0,10,11.897078916848528,3,0,7.288824944186113,253.0428253498342,8,5,11,1,2.7413570731326056,Male,High School,Single,479.9820693438494,13,3,0,39,34.28443352456067,3359.8744854069455,0.21428571428571427,0,VIP High-Value Customers
10732,66,58761.76476417219,4,6,3,5,4,180.23725869745797,35.178882527587575,227.287755112519,33.520709359737154,33.12622518584372,23.176424709154254,3,1,0,1,0,0,0,13,11.490580543141366,4,1,5.5026669873423035,622.4052075394687,7,1,6,0,3.364766545255119,Male,High School,Single,532.5272555922996,12,5,1,33,40.96363504556151,2662.6362779614983,0.3076923076923077,0,VIP High-Value Customers
10733,60,52582.69579769179,8,7,5,9,3,120.36642191415713,19.462972857549804,172.04258735123457,149.85959560305966,24.421836032012468,37.5831594397967,3,1,0,0,0,0,0,10,5.512372146170095,5,0,7.2327051070267485,484.15414465791065,9,1,14,1,3.7093450267245416,Female,High School,Single,523.7365731978105,17,5,0,41,29.09647628876725,4713.629158780294,0.2777777777777778,1,Loyal Regular Customers
10734,68,65430.512429028735,13,11,4,7,3,105.04042923621984,25.835040868812833,480.6731005106468,13.635596687379195,17.624363972355983,64.52198678525698,0,2,0,0,0,0,0,12,10.002208777967386,2,0,7.541925988638816,598.5401473853976,10,7,9,0,4.042061298862433,Female,High School,Married,707.3305180606717,14,3,0,49,47.155367870711444,9902.627252849405,0.13333333333333333,0,VIP High-Value Customers
10735,33,71835.35293492574,11,9,5,3,3,156.00787938264105,16.710844168532923,129.01764127320067,39.747217641603626,21.505208821163105,165.97149563433166,0,2,1,0,0,0,0,12,6.852238904503173,1,0,6.169438295972508,552.1602903862857,11,2,9,0,5.0,Male,Graduate,Married,528.960286921473,11,3,1,43,44.08002391012275,6347.523443057676,0.08333333333333333,0,VIP High-Value Customers
10736,34,62556.91699784296,9,6,4,7,2,24.3726860218384,29.76479028410685,285.39189607809755,55.318934362594185,30.105180531794357,94.4760829870521,2,1,0,1,0,0,1,11,6.580888765863594,1,0,7.0259325201813025,666.6361113919365,9,4,10,1,3.6838156362064933,Female,Graduate,Single,519.4295702654834,13,4,2,40,37.102112161820244,5194.295702654835,0.07142857142857142,0,VIP High-Value Customers
10737,50,53271.106907110225,4,7,8,9,4,100.09466576203555,30.936623076032706,100.26246337516403,28.285766211905116,24.14243950932277,18.848188704701155,3,0,0,0,1,0,0,14,14.457788759972384,4,2,10.0,662.8108625710827,9,2,9,0,3.3048175738482124,Male,Postgraduate,Single,302.57014663916135,21,4,1,41,13.753188483598244,1512.8507331958067,0.18181818181818182,1,Loyal Regular Customers
10738,20,71387.18339611686,10,5,0,12,6,350.81686424768236,58.20008869697545,236.8975249328968,57.7574906599345,76.10151671080523,111.96904018048484,3,2,0,0,0,0,0,20,1.9965322212660004,2,0,9.843228457282766,400.50127201274034,13,5,12,1,3.5043603230512397,Female,Graduate,Single,856.2110599076855,18,6,0,55,46.93381712783049,9809.167779716572,0.10526315789473684,0,VIP High-Value Customers
10739,22,60882.96136693843,12,6,7,4,1,150.3922432278015,6.936570992195681,76.09906536276912,33.61538480108784,22.48912190804933,64.06643495796293,1,0,0,1,1,0,0,6,9.444452910218946,3,0,9.094620359635076,649.0712487494474,4,3,14,0,4.982076910916554,Female,Postgraduate,Single,353.59882124986643,12,2,2,33,27.199909326912802,4596.784676248264,0.23076923076923078,1,Loyal Regular Customers
10740,35,55847.39256248139,10,8,4,6,6,356.2255768105658,11.319395135076174,233.96096898306337,64.67607063804172,82.84868668270218,62.56882795834609,0,2,0,0,0,0,0,13,9.24168058967732,1,0,7.623866693005226,754.2343199577085,9,3,9,0,4.930210617543704,Female,PhD,Married,811.5995262077953,16,3,0,42,47.741148600458544,8927.594788285749,0.058823529411764705,0,VIP High-Value Customers
10741,42,36378.97106389946,6,4,5,3,7,132.96493923264003,35.54994923682767,132.90418448903804,14.542379838058613,20.740834799319714,39.7336012606377,1,0,0,0,0,0,0,11,10.511905440711775,4,0,4.756226038482493,450.3428421573305,6,6,12,2,5.0,Male,Graduate,Single,376.43588885652173,15,2,0,39,23.527243053532608,2635.051221995652,0.25,1,Loyal Regular Customers
10742,30,31872.21386521059,1,10,2,6,2,233.86498608766243,12.700011030784427,207.20384955588872,22.444379265328358,30.210888908587247,35.22771502690801,3,2,0,1,0,0,0,11,10.439548486491141,2,1,9.239110492437524,674.8188555306244,8,2,9,1,3.756785261693947,Female,High School,Single,541.6518298751591,10,6,1,40,49.24107544319629,1083.3036597503183,0.18181818181818182,0,VIP High-Value Customers
10743,31,36037.86373114673,4,7,3,5,3,91.56431682020293,14.111044261339176,176.2070627415871,19.632681559763316,18.069729150240605,49.26794760548512,2,0,0,0,0,0,0,10,9.536921445916201,1,1,6.472680187421101,563.1518065259609,5,2,14,1,3.1959841761434657,Male,Postgraduate,Married,368.8527821386183,11,3,0,38,30.73773184488486,1844.2639106930915,0.08333333333333333,1,Loyal Regular Customers
10744,29,65009.92310196387,7,6,3,7,1,100.28393883757073,98.2890850922978,225.1591440770407,9.335215306011383,31.326369514688427,127.23226161900817,3,0,0,0,0,0,0,11,9.241573458927629,0,0,9.86394950226718,649.3479363630067,8,2,12,0,3.588312222215344,Female,High School,Single,591.6260144466172,11,4,0,39,49.302167870551436,4733.008115572938,0.0,0,VIP High-Value Customers
10745,51,58576.58254308567,12,9,1,6,2,79.0272410299232,55.56733346103389,38.43001741223513,100.85701492704177,27.939138238572433,12.738913870765078,2,1,0,0,1,0,0,10,5.685725615653381,1,1,6.384378220077324,646.9447468282591,6,6,11,0,5.0,Male,Graduate,Single,314.5596589395715,9,4,1,42,31.45596589395715,4089.275566214429,0.1,1,Loyal Regular Customers
10746,35,33354.886232265664,15,8,3,7,2,223.9014049033968,29.864714385387497,142.4269021356881,26.138662404971164,57.07715537894612,67.17248464813768,2,2,0,0,0,0,0,9,8.189150863461546,0,1,9.4684712023548,786.5598051397686,6,4,13,0,2.7605470051212624,Male,Graduate,Single,546.5813238565273,12,5,0,40,42.044717219732874,8745.301181704437,0.0,0,VIP High-Value Customers
10747,27,71626.5208642886,1,9,4,6,3,66.31983859175911,18.475287906026924,275.8920922731496,82.24409026477123,28.97923220359111,57.1157191839641,1,0,0,0,0,0,0,10,10.530924469198123,1,0,8.64777691097991,62.42797099390623,12,3,4,1,4.857002126293502,Male,High School,Single,529.0262604232621,13,2,0,38,37.787590030233005,1058.0525208465242,0.07142857142857142,1,Loyal Regular Customers
10748,57,84737.57123722372,8,6,4,11,3,32.44005076096761,103.44719456847659,297.74415168872355,27.71755745243199,91.168127184324,48.61067103233895,3,1,0,0,0,0,0,15,5.98684507508573,1,3,4.2842100714300075,673.466109630381,4,2,7,0,2.6819958484961246,Male,High School,Single,601.1277526872626,18,5,0,34,31.638302773013823,5410.149774185364,0.05263157894736842,0,VIP High-Value Customers
10749,31,49227.11489910595,12,5,7,8,4,208.88455254918188,9.365083318392342,201.78468391711482,44.5956324636611,17.50360478659904,90.4226750611705,1,2,0,0,0,0,0,16,9.129705905942998,1,0,8.913261891137434,660.3250864723655,7,2,10,0,3.035517669513382,Male,Postgraduate,Single,572.5562320961197,19,4,0,40,28.627811604805988,7443.231017249556,0.05,0,VIP High-Value Customers
10750,43,28662.32656736927,10,10,9,11,0,61.922780295355835,68.73510953818133,281.7969252652124,137.05504724196265,43.20986824691153,13.917700866530225,3,1,1,0,0,0,0,11,10.566161583719262,4,0,7.620967345817144,832.764626176041,11,5,19,1,3.8608111395170654,Male,Postgraduate,Married,606.6374314541541,20,5,1,56,28.8874967359121,6673.0117459956955,0.19047619047619047,1,Loyal Regular Customers
10751,47,47235.72507176557,12,8,1,8,2,191.33151521025906,107.76343981087786,138.4590272334071,83.23710047797086,49.51966558681711,113.22461276843843,2,0,0,0,0,0,0,11,7.02906527953853,2,0,5.506515316911581,589.2707494829174,8,2,6,4,3.9888613079281146,Male,PhD,Single,683.5353610877705,11,3,0,35,56.96128009064754,8885.959694141016,0.16666666666666666,0,VIP High-Value Customers
10752,27,75380.29128230449,11,5,3,4,3,103.82850300088701,35.74726313836577,8.181964701800837,83.59401010776072,69.89761942837919,2.1586167964198877,0,2,0,0,0,0,0,8,12.690521155000326,3,0,6.883391460608188,694.8236123314705,10,2,7,1,3.2753619887963468,Female,Postgraduate,Married,303.4079771736134,10,3,0,32,27.582543379419402,3640.895726083361,0.2727272727272727,1,Loyal Regular Customers
10753,47,69873.53745362593,6,7,5,6,4,459.3213437275186,45.95295252928736,103.25974856121049,33.25171983196023,16.911991345405113,40.41177718522373,3,0,0,1,0,0,0,11,9.72204803177658,1,1,10.0,462.53145643201145,7,2,14,0,4.032944979315509,Male,Graduate,Divorced,699.1095331806056,15,4,1,41,43.69434582378785,4893.766732264239,0.0625,0,VIP High-Value Customers
10754,55,43396.211651793375,5,8,1,6,1,320.5049128609817,47.943306343845016,164.09175601448922,12.657113631488546,64.9548377493463,12.081691459756513,2,0,0,0,0,0,0,12,3.263615702407659,1,0,4.480999904784345,275.6630486026751,7,4,8,0,2.497658381428912,Female,Graduate,Married,622.2336180599073,8,3,0,39,69.13706867332303,3733.4017083594435,0.1111111111111111,0,VIP High-Value Customers
10755,45,87381.09847976535,10,5,3,8,1,528.7164759721322,57.63040774503415,177.73570586225756,16.962582844390628,121.15160304148037,38.12349746284814,0,1,0,0,0,0,0,16,8.285200514940916,2,1,7.601653717581945,507.0254788472271,10,4,13,2,3.964094929794261,Male,PhD,Single,856.2110599076855,12,2,0,48,72.33232868678024,10343.523002209575,0.15384615384615385,0,VIP High-Value Customers
10756,27,84269.04118667518,11,8,5,9,3,56.89817112402188,41.85112698431526,194.88659777026976,33.41362910130948,59.8542976990415,120.11076926812775,3,0,0,0,0,0,0,12,5.662504757557347,3,0,6.582408718477982,476.91632639321995,10,3,10,4,3.4059834725779954,Male,Graduate,Single,507.01459194708565,17,4,0,43,28.16747733039365,6084.175103365028,0.16666666666666666,1,Loyal Regular Customers
10757,69,46805.89086102046,15,4,7,5,3,119.82828227195674,45.274112857182175,156.413834455368,115.40311634975286,14.420671647389337,33.38820794901074,0,2,0,0,0,0,0,6,4.93789583482407,0,0,8.392259406989314,576.1021309556492,9,3,5,2,3.4609486860213283,Male,Graduate,Divorced,484.72822553065987,15,3,0,27,30.295514095666242,7755.651608490558,0.0,0,VIP High-Value Customers
10758,47,46620.7799466306,14,5,4,8,3,32.213360105236085,17.98645445606969,157.91792365050352,57.3191894315749,25.106759900857426,19.75410005051111,3,1,1,0,0,0,0,14,5.133531060214253,1,0,9.096631132379848,1071.148315714408,8,4,12,1,3.6458707362649587,Female,High School,Married,310.2977875947527,15,5,1,43,19.393611724672045,4654.466813921291,0.0625,1,Loyal Regular Customers
10759,47,49329.09712716919,9,8,6,3,4,160.31687904661771,5.29961577592219,242.04054749652357,87.32497415343856,35.05175288052414,109.45808525401637,3,0,0,0,0,0,0,12,13.73468028002404,1,1,7.881484366501355,570.3249099728203,6,4,10,0,4.080423768160114,Female,PhD,Divorced,639.4918546070426,13,4,0,40,45.67798961478876,6394.918546070426,0.07142857142857142,0,VIP High-Value Customers
10760,56,50868.01004300617,2,6,4,5,2,61.88530970024825,65.70678335518548,89.6828600595097,55.45326805547434,20.096963939740412,56.41614344213413,0,0,0,1,0,1,0,12,5.609752130512571,0,0,8.954406365651048,508.61759493926746,7,4,12,3,4.916401441951984,Male,High School,Married,349.2413285522923,11,1,2,41,29.10344404602436,1047.723985656877,0.0,1,Loyal Regular Customers
10761,60,77109.68414271198,5,7,3,9,4,124.42309294171667,11.785099533563423,176.25460646053216,25.922013707195653,77.34956411801238,38.89074480444193,1,0,0,0,0,0,0,11,7.561737047487896,0,0,6.00305394302554,507.67793796034016,7,4,12,0,3.8372247070689136,Female,Graduate,Married,454.6251215654622,16,2,0,41,26.74265420973307,2727.7507293927733,0.0,1,Loyal Regular Customers
10762,55,67655.9230885787,6,4,5,6,5,19.708694186449033,93.39379546636093,201.98480037660605,26.18148375816107,9.112386895924494,23.623751087261724,0,1,0,0,0,0,0,6,8.982165617583222,1,1,7.541925988638816,609.7114963536017,8,2,9,1,4.528392022616982,Male,Graduate,Single,374.0049117707633,16,2,0,29,22.000288927691958,2618.034382395343,0.058823529411764705,1,Loyal Regular Customers
10763,46,75787.41784831058,7,5,4,15,5,21.100830887818923,31.318914307971877,107.44552680639553,53.99707111777906,16.102428904345267,52.003522526522076,0,2,1,0,0,0,0,10,5.89048222040321,0,0,10.0,537.4556728960633,15,3,9,3,2.918534001001736,Male,Postgraduate,Married,281.9682945508327,24,3,1,42,11.278731782033308,2255.7463564066616,0.0,1,Loyal Regular Customers
10764,36,72124.1725773606,5,7,4,9,5,68.28462827062107,125.76985914518113,131.2404142454975,140.9607496860246,21.76449009960095,40.3553616201605,2,1,1,0,0,0,0,10,5.527187577912986,1,1,6.521122777587884,549.5066349808903,10,2,11,0,3.838279840096841,Male,PhD,Married,528.3755030670858,18,4,1,40,27.809237003530832,3170.2530184025145,0.05263157894736842,1,Loyal Regular Customers
10765,28,90861.48722748717,9,7,4,6,1,75.65731240222418,44.94372947458891,358.4588413193819,33.72088611043199,61.38514074426485,64.68040946204535,0,0,0,0,0,0,0,9,6.13304027659696,0,1,6.182180877243793,465.6390924530653,5,4,13,0,4.86387760093318,Female,PhD,Married,638.8463195129372,11,1,0,38,53.23719329274476,6388.463195129371,0.0,0,VIP High-Value Customers
10766,52,40931.06021143547,1,6,5,7,1,263.14759486368405,24.507193943018915,171.35923297021696,43.346915813581134,34.20017514288348,9.686379118198047,3,1,0,0,0,1,0,9,6.256020760323105,5,1,6.670199226865278,675.9106494810067,9,2,11,1,3.9809208258865976,Male,Postgraduate,Married,546.2474918515826,13,5,1,37,39.017677989398756,1092.4949837031652,0.35714285714285715,1,Loyal Regular Customers
10767,39,66846.45354691049,7,7,4,8,1,94.1991576192794,54.74821317317768,561.4170770908145,14.174409143434396,54.917726585970435,56.09192807782445,3,0,0,0,0,0,0,14,9.592372348520534,1,1,8.311248958002867,272.0450324110095,3,1,14,1,3.40203553267082,Male,Graduate,Single,835.548511690501,13,4,0,39,59.682036549321495,6684.388093524008,0.07142857142857142,0,VIP High-Value Customers
10768,32,20871.21738777544,10,10,8,3,5,170.27530174629783,115.87160413761602,163.9321014136253,65.43943169682967,33.80047419841555,93.88396992545148,0,1,0,0,0,0,1,9,5.440162148339029,4,0,7.50206236366355,396.8300923247716,8,1,15,2,3.9964720734455472,Male,Graduate,Single,643.2028831182358,16,2,1,43,37.8354637128374,7075.231714300594,0.23529411764705882,0,VIP High-Value Customers
10769,47,36294.79966625655,7,8,3,8,5,29.76630859085784,37.57450085440951,249.3374145258698,32.46529694983027,39.99254418648832,8.343141684266158,2,0,0,0,0,0,0,17,12.605390022382748,1,0,8.550375806182542,798.7122903262846,6,4,10,0,3.4443255400031663,Female,Graduate,Single,397.47920679172194,16,3,0,45,23.38112981127776,3179.8336543337755,0.058823529411764705,1,Loyal Regular Customers
